,Id_IE,Id_Car,Id_Se,Id_Par,Id_Can,Id_Pro
663,7a0a1f3a-74f5-11ed-b2bf-0242ac1c000c,7a241566-74f5-11ed-b2bf-0242ac1c000c,7a393342-74f5-11ed-b2bf-0242ac1c000c,7a511d36-74f5-11ed-b2bf-0242ac1c000c,7a65dcda-74f5-11ed-b2bf-0242ac1c000c,7a7dfb62-74f5-11ed-b2bf-0242ac1c000c
664,7a0a2052-74f5-11ed-b2bf-0242ac1c000c,7a2415fc-74f5-11ed-b2bf-0242ac1c000c,7a3933ec-74f5-11ed-b2bf-0242ac1c000c,7a511dcc-74f5-11ed-b2bf-0242ac1c000c,7a65dd98-74f5-11ed-b2bf-0242ac1c000c,7a7dfc0c-74f5-11ed-b2bf-0242ac1c000c
665,7a0a216a-74f5-11ed-b2bf-0242ac1c000c,7a2416c4-74f5-11ed-b2bf-0242ac1c000c,7a393496-74f5-11ed-b2bf-0242ac1c000c,7a511e3a-74f5-11ed-b2bf-0242ac1c000c,7a65dfa0-74f5-11ed-b2bf-0242ac1c000c,7a7dfcb6-74f5-11ed-b2bf-0242ac1c000c
666,7a0a221e-74f5-11ed-b2bf-0242ac1c000c,7a241764-74f5-11ed-b2bf-0242ac1c000c,7a39354a-74f5-11ed-b2bf-0242ac1c000c,7a511ea8-74f5-11ed-b2bf-0242ac1c000c,7a65e05e-74f5-11ed-b2bf-0242ac1c000c,7a7dfd6a-74f5-11ed-b2bf-0242ac1c000c
667,7a0a22dc-74f5-11ed-b2bf-0242ac1c000c,7a241804-74f5-11ed-b2bf-0242ac1c000c,7a3935f4-74f5-11ed-b2bf-0242ac1c000c,7a511f16-74f5-11ed-b2bf-0242ac1c000c,7a65e11c-74f5-11ed-b2bf-0242ac1c000c,7a7dfe0a-74f5-11ed-b2bf-0242ac1c000c
668,7a0a2386-74f5-11ed-b2bf-0242ac1c000c,7a2418a4-74f5-11ed-b2bf-0242ac1c000c,7a39369e-74f5-11ed-b2bf-0242ac1c000c,7a511f84-74f5-11ed-b2bf-0242ac1c000c,7a65e1c6-74f5-11ed-b2bf-0242ac1c000c,7a7dfebe-74f5-11ed-b2bf-0242ac1c000c
669,7a0a243a-74f5-11ed-b2bf-0242ac1c000c,7a241930-74f5-11ed-b2bf-0242ac1c000c,7a393752-74f5-11ed-b2bf-0242ac1c000c,7a511ff2-74f5-11ed-b2bf-0242ac1c000c,7a65e27a-74f5-11ed-b2bf-0242ac1c000c,7a7dff54-74f5-11ed-b2bf-0242ac1c000c
670,7a0a24e4-74f5-11ed-b2bf-0242ac1c000c,7a2419c6-74f5-11ed-b2bf-0242ac1c000c,7a3937fc-74f5-11ed-b2bf-0242ac1c000c,7a512060-74f5-11ed-b2bf-0242ac1c000c,7a65e32e-74f5-11ed-b2bf-0242ac1c000c,7a7e006c-74f5-11ed-b2bf-0242ac1c000c
671,7a0a2598-74f5-11ed-b2bf-0242ac1c000c,7a241a5c-74f5-11ed-b2bf-0242ac1c000c,7a3938a6-74f5-11ed-b2bf-0242ac1c000c,7a5120ce-74f5-11ed-b2bf-0242ac1c000c,7a65e3ce-74f5-11ed-b2bf-0242ac1c000c,7a7e00da-74f5-11ed-b2bf-0242ac1c000c
672,7a0a2656-74f5-11ed-b2bf-0242ac1c000c,7a241afc-74f5-11ed-b2bf-0242ac1c000c,7a393950-74f5-11ed-b2bf-0242ac1c000c,7a51213c-74f5-11ed-b2bf-0242ac1c000c,7a65e478-74f5-11ed-b2bf-0242ac1c000c,7a7e0148-74f5-11ed-b2bf-0242ac1c000c
673,7a0a270a-74f5-11ed-b2bf-0242ac1c000c,7a241ba6-74f5-11ed-b2bf-0242ac1c000c,7a393ac2-74f5-11ed-b2bf-0242ac1c000c,7a512222-74f5-11ed-b2bf-0242ac1c000c,7a65e540-74f5-11ed-b2bf-0242ac1c000c,7a7e01b6-74f5-11ed-b2bf-0242ac1c000c
674,7a0a2c5a-74f5-11ed-b2bf-0242ac1c000c,7a241c32-74f5-11ed-b2bf-0242ac1c000c,7a393b8a-74f5-11ed-b2bf-0242ac1c000c,7a5122e0-74f5-11ed-b2bf-0242ac1c000c,7a65e5fe-74f5-11ed-b2bf-0242ac1c000c,7a7e0224-74f5-11ed-b2bf-0242ac1c000c
675,7a0a2d0e-74f5-11ed-b2bf-0242ac1c000c,7a241cbe-74f5-11ed-b2bf-0242ac1c000c,7a393c34-74f5-11ed-b2bf-0242ac1c000c,7a51238a-74f5-11ed-b2bf-0242ac1c000c,7a65e69e-74f5-11ed-b2bf-0242ac1c000c,7a7e0292-74f5-11ed-b2bf-0242ac1c000c
676,7a0a2d7c-74f5-11ed-b2bf-0242ac1c000c,7a241d4a-74f5-11ed-b2bf-0242ac1c000c,7a393cde-74f5-11ed-b2bf-0242ac1c000c,7a512434-74f5-11ed-b2bf-0242ac1c000c,7a65e73e-74f5-11ed-b2bf-0242ac1c000c,7a7e02f6-74f5-11ed-b2bf-0242ac1c000c
677,7a0a2df4-74f5-11ed-b2bf-0242ac1c000c,7a241dd6-74f5-11ed-b2bf-0242ac1c000c,7a393d9c-74f5-11ed-b2bf-0242ac1c000c,7a5124d4-74f5-11ed-b2bf-0242ac1c000c,7a65e7d4-74f5-11ed-b2bf-0242ac1c000c,7a7e0364-74f5-11ed-b2bf-0242ac1c000c
678,7a0a2e62-74f5-11ed-b2bf-0242ac1c000c,7a241e80-74f5-11ed-b2bf-0242ac1c000c,7a393e46-74f5-11ed-b2bf-0242ac1c000c,7a512588-74f5-11ed-b2bf-0242ac1c000c,7a65e874-74f5-11ed-b2bf-0242ac1c000c,7a7e03d2-74f5-11ed-b2bf-0242ac1c000c
679,7a0a2ed0-74f5-11ed-b2bf-0242ac1c000c,7a241f0c-74f5-11ed-b2bf-0242ac1c000c,7a393ef0-74f5-11ed-b2bf-0242ac1c000c,7a512628-74f5-11ed-b2bf-0242ac1c000c,7a65ea86-74f5-11ed-b2bf-0242ac1c000c,7a7e0436-74f5-11ed-b2bf-0242ac1c000c
680,7a0a2f48-74f5-11ed-b2bf-0242ac1c000c,7a241fa2-74f5-11ed-b2bf-0242ac1c000c,7a393fae-74f5-11ed-b2bf-0242ac1c000c,7a5126dc-74f5-11ed-b2bf-0242ac1c000c,7a65eb58-74f5-11ed-b2bf-0242ac1c000c,7a7e04ae-74f5-11ed-b2bf-0242ac1c000c
681,7a0a2fb6-74f5-11ed-b2bf-0242ac1c000c,7a242038-74f5-11ed-b2bf-0242ac1c000c,7a394062-74f5-11ed-b2bf-0242ac1c000c,7a5127d6-74f5-11ed-b2bf-0242ac1c000c,7a65ebf8-74f5-11ed-b2bf-0242ac1c000c,7a7e051c-74f5-11ed-b2bf-0242ac1c000c
682,7a0a3056-74f5-11ed-b2bf-0242ac1c000c,7a2420ce-74f5-11ed-b2bf-0242ac1c000c,7a39410c-74f5-11ed-b2bf-0242ac1c000c,7a51288a-74f5-11ed-b2bf-0242ac1c000c,7a65ec8e-74f5-11ed-b2bf-0242ac1c000c,7a7e0580-74f5-11ed-b2bf-0242ac1c000c
683,7a0a30c4-74f5-11ed-b2bf-0242ac1c000c,7a242164-74f5-11ed-b2bf-0242ac1c000c,7a3941b6-74f5-11ed-b2bf-0242ac1c000c,7a51293e-74f5-11ed-b2bf-0242ac1c000c,7a65ed2e-74f5-11ed-b2bf-0242ac1c000c,7a7e05ee-74f5-11ed-b2bf-0242ac1c000c
684,7a0a31dc-74f5-11ed-b2bf-0242ac1c000c,7a242204-74f5-11ed-b2bf-0242ac1c000c,7a394260-74f5-11ed-b2bf-0242ac1c000c,7a5129e8-74f5-11ed-b2bf-0242ac1c000c,7a65edc4-74f5-11ed-b2bf-0242ac1c000c,7a7e068e-74f5-11ed-b2bf-0242ac1c000c
685,7a0a32a4-74f5-11ed-b2bf-0242ac1c000c,7a24229a-74f5-11ed-b2bf-0242ac1c000c,7a394314-74f5-11ed-b2bf-0242ac1c000c,7a512a92-74f5-11ed-b2bf-0242ac1c000c,7a65ee6e-74f5-11ed-b2bf-0242ac1c000c,7a7e06fc-74f5-11ed-b2bf-0242ac1c000c
686,7a0a334e-74f5-11ed-b2bf-0242ac1c000c,7a24234e-74f5-11ed-b2bf-0242ac1c000c,7a3943c8-74f5-11ed-b2bf-0242ac1c000c,7a512b3c-74f5-11ed-b2bf-0242ac1c000c,7a65f54e-74f5-11ed-b2bf-0242ac1c000c,7a7e076a-74f5-11ed-b2bf-0242ac1c000c
687,7a0a33f8-74f5-11ed-b2bf-0242ac1c000c,7a242420-74f5-11ed-b2bf-0242ac1c000c,7a394490-74f5-11ed-b2bf-0242ac1c000c,7a512be6-74f5-11ed-b2bf-0242ac1c000c,7a65f652-74f5-11ed-b2bf-0242ac1c000c,7a7e07d8-74f5-11ed-b2bf-0242ac1c000c
688,7a0a34ac-74f5-11ed-b2bf-0242ac1c000c,7a2424ca-74f5-11ed-b2bf-0242ac1c000c,7a39453a-74f5-11ed-b2bf-0242ac1c000c,7a512c90-74f5-11ed-b2bf-0242ac1c000c,7a65f7ba-74f5-11ed-b2bf-0242ac1c000c,7a7e0846-74f5-11ed-b2bf-0242ac1c000c
689,7a0a3560-74f5-11ed-b2bf-0242ac1c000c,7a24256a-74f5-11ed-b2bf-0242ac1c000c,7a3945e4-74f5-11ed-b2bf-0242ac1c000c,7a512d44-74f5-11ed-b2bf-0242ac1c000c,7a65f88c-74f5-11ed-b2bf-0242ac1c000c,7a7e08d2-74f5-11ed-b2bf-0242ac1c000c
690,7a0a3614-74f5-11ed-b2bf-0242ac1c000c,7a242600-74f5-11ed-b2bf-0242ac1c000c,7a39472e-74f5-11ed-b2bf-0242ac1c000c,7a512e52-74f5-11ed-b2bf-0242ac1c000c,7a65f940-74f5-11ed-b2bf-0242ac1c000c,7a7e097c-74f5-11ed-b2bf-0242ac1c000c
691,7a0a36c8-74f5-11ed-b2bf-0242ac1c000c,7a24268c-74f5-11ed-b2bf-0242ac1c000c,7a3947f6-74f5-11ed-b2bf-0242ac1c000c,7a512f9c-74f5-11ed-b2bf-0242ac1c000c,7a65f9e0-74f5-11ed-b2bf-0242ac1c000c,7a7e0a30-74f5-11ed-b2bf-0242ac1c000c
692,7a0a377c-74f5-11ed-b2bf-0242ac1c000c,7a242722-74f5-11ed-b2bf-0242ac1c000c,7a3948e6-74f5-11ed-b2bf-0242ac1c000c,7a513050-74f5-11ed-b2bf-0242ac1c000c,7a65fa76-74f5-11ed-b2bf-0242ac1c000c,7a7e0bc0-74f5-11ed-b2bf-0242ac1c000c
693,7a0a3830-74f5-11ed-b2bf-0242ac1c000c,7a2427b8-74f5-11ed-b2bf-0242ac1c000c,7a39499a-74f5-11ed-b2bf-0242ac1c000c,7a513104-74f5-11ed-b2bf-0242ac1c000c,7a65fb16-74f5-11ed-b2bf-0242ac1c000c,7a7e0c92-74f5-11ed-b2bf-0242ac1c000c
694,7a0a38e4-74f5-11ed-b2bf-0242ac1c000c,7a24284e-74f5-11ed-b2bf-0242ac1c000c,7a394a4e-74f5-11ed-b2bf-0242ac1c000c,7a5131ae-74f5-11ed-b2bf-0242ac1c000c,7a65fbb6-74f5-11ed-b2bf-0242ac1c000c,7a7e0d3c-74f5-11ed-b2bf-0242ac1c000c
695,7a0a398e-74f5-11ed-b2bf-0242ac1c000c,7a2428e4-74f5-11ed-b2bf-0242ac1c000c,7a394b02-74f5-11ed-b2bf-0242ac1c000c,7a513258-74f5-11ed-b2bf-0242ac1c000c,7a65fc4c-74f5-11ed-b2bf-0242ac1c000c,7a7e0de6-74f5-11ed-b2bf-0242ac1c000c
696,7a0a3a42-74f5-11ed-b2bf-0242ac1c000c,7a242970-74f5-11ed-b2bf-0242ac1c000c,7a394bb6-74f5-11ed-b2bf-0242ac1c000c,7a513302-74f5-11ed-b2bf-0242ac1c000c,7a65fdf0-74f5-11ed-b2bf-0242ac1c000c,7a7e0e90-74f5-11ed-b2bf-0242ac1c000c
697,7a0a3e98-74f5-11ed-b2bf-0242ac1c000c,7a2429fc-74f5-11ed-b2bf-0242ac1c000c,7a394c6a-74f5-11ed-b2bf-0242ac1c000c,7a5133ac-74f5-11ed-b2bf-0242ac1c000c,7a65feb8-74f5-11ed-b2bf-0242ac1c000c,7a7e0f44-74f5-11ed-b2bf-0242ac1c000c
698,7a0a3f60-74f5-11ed-b2bf-0242ac1c000c,7a242a92-74f5-11ed-b2bf-0242ac1c000c,7a394cf6-74f5-11ed-b2bf-0242ac1c000c,7a513460-74f5-11ed-b2bf-0242ac1c000c,7a65ff62-74f5-11ed-b2bf-0242ac1c000c,7a7e0fee-74f5-11ed-b2bf-0242ac1c000c
699,7a0a4014-74f5-11ed-b2bf-0242ac1c000c,7a242b96-74f5-11ed-b2bf-0242ac1c000c,7a394e22-74f5-11ed-b2bf-0242ac1c000c,7a51350a-74f5-11ed-b2bf-0242ac1c000c,7a660f20-74f5-11ed-b2bf-0242ac1c000c,7a7e1098-74f5-11ed-b2bf-0242ac1c000c
700,7a0a4096-74f5-11ed-b2bf-0242ac1c000c,7a242c36-74f5-11ed-b2bf-0242ac1c000c,7a394eb8-74f5-11ed-b2bf-0242ac1c000c,7a5135be-74f5-11ed-b2bf-0242ac1c000c,7a6610e2-74f5-11ed-b2bf-0242ac1c000c,7a7e1142-74f5-11ed-b2bf-0242ac1c000c
701,7a0a4104-74f5-11ed-b2bf-0242ac1c000c,7a242ccc-74f5-11ed-b2bf-0242ac1c000c,7a394f58-74f5-11ed-b2bf-0242ac1c000c,7a513668-74f5-11ed-b2bf-0242ac1c000c,7a66124a-74f5-11ed-b2bf-0242ac1c000c,7a7e11f6-74f5-11ed-b2bf-0242ac1c000c
702,7a0a417c-74f5-11ed-b2bf-0242ac1c000c,7a242d58-74f5-11ed-b2bf-0242ac1c000c,7a394fee-74f5-11ed-b2bf-0242ac1c000c,7a51371c-74f5-11ed-b2bf-0242ac1c000c,7a66131c-74f5-11ed-b2bf-0242ac1c000c,7a7e1296-74f5-11ed-b2bf-0242ac1c000c
703,7a0a41ea-74f5-11ed-b2bf-0242ac1c000c,7a242dee-74f5-11ed-b2bf-0242ac1c000c,7a39508e-74f5-11ed-b2bf-0242ac1c000c,7a5137c6-74f5-11ed-b2bf-0242ac1c000c,7a6613d0-74f5-11ed-b2bf-0242ac1c000c,7a7e134a-74f5-11ed-b2bf-0242ac1c000c
704,7a0a424e-74f5-11ed-b2bf-0242ac1c000c,7a242e8e-74f5-11ed-b2bf-0242ac1c000c,7a395124-74f5-11ed-b2bf-0242ac1c000c,7a51387a-74f5-11ed-b2bf-0242ac1c000c,7a661484-74f5-11ed-b2bf-0242ac1c000c,7a7e13f4-74f5-11ed-b2bf-0242ac1c000c
705,7a0a42bc-74f5-11ed-b2bf-0242ac1c000c,7a242f24-74f5-11ed-b2bf-0242ac1c000c,7a3951c4-74f5-11ed-b2bf-0242ac1c000c,7a51392e-74f5-11ed-b2bf-0242ac1c000c,7a661538-74f5-11ed-b2bf-0242ac1c000c,7a7e149e-74f5-11ed-b2bf-0242ac1c000c
706,7a0a432a-74f5-11ed-b2bf-0242ac1c000c,7a242fba-74f5-11ed-b2bf-0242ac1c000c,7a395264-74f5-11ed-b2bf-0242ac1c000c,7a5139e2-74f5-11ed-b2bf-0242ac1c000c,7a6615ec-74f5-11ed-b2bf-0242ac1c000c,7a7e1548-74f5-11ed-b2bf-0242ac1c000c
707,7a0a4398-74f5-11ed-b2bf-0242ac1c000c,7a243046-74f5-11ed-b2bf-0242ac1c000c,7a3952fa-74f5-11ed-b2bf-0242ac1c000c,7a513ae6-74f5-11ed-b2bf-0242ac1c000c,7a6656b0-74f5-11ed-b2bf-0242ac1c000c,7a7e15fc-74f5-11ed-b2bf-0242ac1c000c
708,7a0a4406-74f5-11ed-b2bf-0242ac1c000c,7a2430d2-74f5-11ed-b2bf-0242ac1c000c,7a395390-74f5-11ed-b2bf-0242ac1c000c,7a513ba4-74f5-11ed-b2bf-0242ac1c000c,7a6657f0-74f5-11ed-b2bf-0242ac1c000c,7a7e16a6-74f5-11ed-b2bf-0242ac1c000c
709,7a0a4474-74f5-11ed-b2bf-0242ac1c000c,7a24317c-74f5-11ed-b2bf-0242ac1c000c,7a395426-74f5-11ed-b2bf-0242ac1c000c,7a513c58-74f5-11ed-b2bf-0242ac1c000c,7a6658d6-74f5-11ed-b2bf-0242ac1c000c,7a7e175a-74f5-11ed-b2bf-0242ac1c000c
710,7a0a44e2-74f5-11ed-b2bf-0242ac1c000c,7a243212-74f5-11ed-b2bf-0242ac1c000c,7a3954c6-74f5-11ed-b2bf-0242ac1c000c,7a513d02-74f5-11ed-b2bf-0242ac1c000c,7a6659bc-74f5-11ed-b2bf-0242ac1c000c,7a7e1822-74f5-11ed-b2bf-0242ac1c000c
711,7a0a4550-74f5-11ed-b2bf-0242ac1c000c,7a24329e-74f5-11ed-b2bf-0242ac1c000c,7a39555c-74f5-11ed-b2bf-0242ac1c000c,7a513d98-74f5-11ed-b2bf-0242ac1c000c,7a665a8e-74f5-11ed-b2bf-0242ac1c000c,7a7e18cc-74f5-11ed-b2bf-0242ac1c000c
712,7a0a45be-74f5-11ed-b2bf-0242ac1c000c,7a24332a-74f5-11ed-b2bf-0242ac1c000c,7a3955f2-74f5-11ed-b2bf-0242ac1c000c,7a513e06-74f5-11ed-b2bf-0242ac1c000c,7a665b60-74f5-11ed-b2bf-0242ac1c000c,7a7e1980-74f5-11ed-b2bf-0242ac1c000c
713,7a0a462c-74f5-11ed-b2bf-0242ac1c000c,7a2433b6-74f5-11ed-b2bf-0242ac1c000c,7a395692-74f5-11ed-b2bf-0242ac1c000c,7a513eb0-74f5-11ed-b2bf-0242ac1c000c,7a665c32-74f5-11ed-b2bf-0242ac1c000c,7a7e1a2a-74f5-11ed-b2bf-0242ac1c000c
714,7a0a469a-74f5-11ed-b2bf-0242ac1c000c,7a243456-74f5-11ed-b2bf-0242ac1c000c,7a39575a-74f5-11ed-b2bf-0242ac1c000c,7a513f1e-74f5-11ed-b2bf-0242ac1c000c,7a665cfa-74f5-11ed-b2bf-0242ac1c000c,7a7e1ad4-74f5-11ed-b2bf-0242ac1c000c
715,7a0a474e-74f5-11ed-b2bf-0242ac1c000c,7a2434ec-74f5-11ed-b2bf-0242ac1c000c,7a3957fa-74f5-11ed-b2bf-0242ac1c000c,7a513f8c-74f5-11ed-b2bf-0242ac1c000c,7a665db8-74f5-11ed-b2bf-0242ac1c000c,7a7e1b7e-74f5-11ed-b2bf-0242ac1c000c
716,7a0a47c6-74f5-11ed-b2bf-0242ac1c000c,7a243578-74f5-11ed-b2bf-0242ac1c000c,7a39589a-74f5-11ed-b2bf-0242ac1c000c,7a514004-74f5-11ed-b2bf-0242ac1c000c,7a665e76-74f5-11ed-b2bf-0242ac1c000c,7a7e1c82-74f5-11ed-b2bf-0242ac1c000c
717,7a0a4834-74f5-11ed-b2bf-0242ac1c000c,7a243604-74f5-11ed-b2bf-0242ac1c000c,7a395930-74f5-11ed-b2bf-0242ac1c000c,7a514072-74f5-11ed-b2bf-0242ac1c000c,7a665f3e-74f5-11ed-b2bf-0242ac1c000c,7a7e1d2c-74f5-11ed-b2bf-0242ac1c000c
718,7a0a4898-74f5-11ed-b2bf-0242ac1c000c,7a243690-74f5-11ed-b2bf-0242ac1c000c,7a3959c6-74f5-11ed-b2bf-0242ac1c000c,7a5140e0-74f5-11ed-b2bf-0242ac1c000c,7a666074-74f5-11ed-b2bf-0242ac1c000c,7a7e1de0-74f5-11ed-b2bf-0242ac1c000c
719,7a0a4910-74f5-11ed-b2bf-0242ac1c000c,7a243726-74f5-11ed-b2bf-0242ac1c000c,7a395a66-74f5-11ed-b2bf-0242ac1c000c,7a51414e-74f5-11ed-b2bf-0242ac1c000c,7a66613c-74f5-11ed-b2bf-0242ac1c000c,7a7e1e8a-74f5-11ed-b2bf-0242ac1c000c
720,7a0a497e-74f5-11ed-b2bf-0242ac1c000c,7a2437d0-74f5-11ed-b2bf-0242ac1c000c,7a395b06-74f5-11ed-b2bf-0242ac1c000c,7a5141b2-74f5-11ed-b2bf-0242ac1c000c,7a666204-74f5-11ed-b2bf-0242ac1c000c,7a7e1f3e-74f5-11ed-b2bf-0242ac1c000c
721,7a0a4a82-74f5-11ed-b2bf-0242ac1c000c,7a24385c-74f5-11ed-b2bf-0242ac1c000c,7a395ba6-74f5-11ed-b2bf-0242ac1c000c,7a514220-74f5-11ed-b2bf-0242ac1c000c,7a6662d6-74f5-11ed-b2bf-0242ac1c000c,7a7e2024-74f5-11ed-b2bf-0242ac1c000c
722,7a0a4b40-74f5-11ed-b2bf-0242ac1c000c,7a2438f2-74f5-11ed-b2bf-0242ac1c000c,7a395c46-74f5-11ed-b2bf-0242ac1c000c,7a51428e-74f5-11ed-b2bf-0242ac1c000c,7a666394-74f5-11ed-b2bf-0242ac1c000c,7a7e20ce-74f5-11ed-b2bf-0242ac1c000c
723,7a0a4bf4-74f5-11ed-b2bf-0242ac1c000c,7a24397e-74f5-11ed-b2bf-0242ac1c000c,7a395cd2-74f5-11ed-b2bf-0242ac1c000c,7a5142fc-74f5-11ed-b2bf-0242ac1c000c,7a66652e-74f5-11ed-b2bf-0242ac1c000c,7a7e2178-74f5-11ed-b2bf-0242ac1c000c
724,7a0a4ca8-74f5-11ed-b2bf-0242ac1c000c,7a243a0a-74f5-11ed-b2bf-0242ac1c000c,7a395d72-74f5-11ed-b2bf-0242ac1c000c,7a514388-74f5-11ed-b2bf-0242ac1c000c,7a66661e-74f5-11ed-b2bf-0242ac1c000c,7a7e222c-74f5-11ed-b2bf-0242ac1c000c
725,7a0a4d66-74f5-11ed-b2bf-0242ac1c000c,7a243a96-74f5-11ed-b2bf-0242ac1c000c,7a395e08-74f5-11ed-b2bf-0242ac1c000c,7a5143f6-74f5-11ed-b2bf-0242ac1c000c,7a6666e6-74f5-11ed-b2bf-0242ac1c000c,7a7e22e0-74f5-11ed-b2bf-0242ac1c000c
726,7a0a4e1a-74f5-11ed-b2bf-0242ac1c000c,7a243b40-74f5-11ed-b2bf-0242ac1c000c,7a395e9e-74f5-11ed-b2bf-0242ac1c000c,7a514464-74f5-11ed-b2bf-0242ac1c000c,7a6667ae-74f5-11ed-b2bf-0242ac1c000c,7a7e2394-74f5-11ed-b2bf-0242ac1c000c
727,7a0a4ece-74f5-11ed-b2bf-0242ac1c000c,7a243bcc-74f5-11ed-b2bf-0242ac1c000c,7a395f2a-74f5-11ed-b2bf-0242ac1c000c,7a5144f0-74f5-11ed-b2bf-0242ac1c000c,7a66686c-74f5-11ed-b2bf-0242ac1c000c,7a7e243e-74f5-11ed-b2bf-0242ac1c000c
728,7a0a4f50-74f5-11ed-b2bf-0242ac1c000c,7a243c58-74f5-11ed-b2bf-0242ac1c000c,7a395ffc-74f5-11ed-b2bf-0242ac1c000c,7a514554-74f5-11ed-b2bf-0242ac1c000c,7a66692a-74f5-11ed-b2bf-0242ac1c000c,7a7e251a-74f5-11ed-b2bf-0242ac1c000c
729,7a0a4fbe-74f5-11ed-b2bf-0242ac1c000c,7a243cee-74f5-11ed-b2bf-0242ac1c000c,7a396092-74f5-11ed-b2bf-0242ac1c000c,7a5145c2-74f5-11ed-b2bf-0242ac1c000c,7a6669e8-74f5-11ed-b2bf-0242ac1c000c,7a7e25ce-74f5-11ed-b2bf-0242ac1c000c
730,7a0a5054-74f5-11ed-b2bf-0242ac1c000c,7a243d84-74f5-11ed-b2bf-0242ac1c000c,7a39636c-74f5-11ed-b2bf-0242ac1c000c,7a514626-74f5-11ed-b2bf-0242ac1c000c,7a666aa6-74f5-11ed-b2bf-0242ac1c000c,7a7e2682-74f5-11ed-b2bf-0242ac1c000c
731,7a0a50cc-74f5-11ed-b2bf-0242ac1c000c,7a243e24-74f5-11ed-b2bf-0242ac1c000c,7a39640c-74f5-11ed-b2bf-0242ac1c000c,7a51469e-74f5-11ed-b2bf-0242ac1c000c,7a666b64-74f5-11ed-b2bf-0242ac1c000c,7a7e272c-74f5-11ed-b2bf-0242ac1c000c
732,7a0a513a-74f5-11ed-b2bf-0242ac1c000c,7a243eba-74f5-11ed-b2bf-0242ac1c000c,7a3964a2-74f5-11ed-b2bf-0242ac1c000c,7a51473e-74f5-11ed-b2bf-0242ac1c000c,7a666c22-74f5-11ed-b2bf-0242ac1c000c,7a7e27e0-74f5-11ed-b2bf-0242ac1c000c
733,7a0a51b2-74f5-11ed-b2bf-0242ac1c000c,7a243f46-74f5-11ed-b2bf-0242ac1c000c,7a396538-74f5-11ed-b2bf-0242ac1c000c,7a5147f2-74f5-11ed-b2bf-0242ac1c000c,7a666cf4-74f5-11ed-b2bf-0242ac1c000c,7a7e2880-74f5-11ed-b2bf-0242ac1c000c
734,7a0a5220-74f5-11ed-b2bf-0242ac1c000c,7a243fdc-74f5-11ed-b2bf-0242ac1c000c,7a3965ce-74f5-11ed-b2bf-0242ac1c000c,7a51489c-74f5-11ed-b2bf-0242ac1c000c,7a666db2-74f5-11ed-b2bf-0242ac1c000c,7a7e2934-74f5-11ed-b2bf-0242ac1c000c
735,7a0a528e-74f5-11ed-b2bf-0242ac1c000c,7a244068-74f5-11ed-b2bf-0242ac1c000c,7a39666e-74f5-11ed-b2bf-0242ac1c000c,7a514950-74f5-11ed-b2bf-0242ac1c000c,7a666e7a-74f5-11ed-b2bf-0242ac1c000c,7a7e29de-74f5-11ed-b2bf-0242ac1c000c
736,7a0a52fc-74f5-11ed-b2bf-0242ac1c000c,7a244108-74f5-11ed-b2bf-0242ac1c000c,7a396704-74f5-11ed-b2bf-0242ac1c000c,7a514a0e-74f5-11ed-b2bf-0242ac1c000c,7a666f38-74f5-11ed-b2bf-0242ac1c000c,7a7e2a92-74f5-11ed-b2bf-0242ac1c000c
737,7a0a536a-74f5-11ed-b2bf-0242ac1c000c,7a2441a8-74f5-11ed-b2bf-0242ac1c000c,7a39679a-74f5-11ed-b2bf-0242ac1c000c,7a514ac2-74f5-11ed-b2bf-0242ac1c000c,7a666ff6-74f5-11ed-b2bf-0242ac1c000c,7a7e2b3c-74f5-11ed-b2bf-0242ac1c000c
738,7a0a53d8-74f5-11ed-b2bf-0242ac1c000c,7a24423e-74f5-11ed-b2bf-0242ac1c000c,7a396830-74f5-11ed-b2bf-0242ac1c000c,7a514b6c-74f5-11ed-b2bf-0242ac1c000c,7a6670b4-74f5-11ed-b2bf-0242ac1c000c,7a7e2bf0-74f5-11ed-b2bf-0242ac1c000c
739,7a0a5446-74f5-11ed-b2bf-0242ac1c000c,7a2442ca-74f5-11ed-b2bf-0242ac1c000c,7a3968d0-74f5-11ed-b2bf-0242ac1c000c,7a514be4-74f5-11ed-b2bf-0242ac1c000c,7a66717c-74f5-11ed-b2bf-0242ac1c000c,7a7e2c9a-74f5-11ed-b2bf-0242ac1c000c
740,7a0a54b4-74f5-11ed-b2bf-0242ac1c000c,7a244360-74f5-11ed-b2bf-0242ac1c000c,7a396970-74f5-11ed-b2bf-0242ac1c000c,7a514c52-74f5-11ed-b2bf-0242ac1c000c,7a66723a-74f5-11ed-b2bf-0242ac1c000c,7a7e2d8a-74f5-11ed-b2bf-0242ac1c000c
741,7a0a5522-74f5-11ed-b2bf-0242ac1c000c,7a2443f6-74f5-11ed-b2bf-0242ac1c000c,7a396a06-74f5-11ed-b2bf-0242ac1c000c,7a514cfc-74f5-11ed-b2bf-0242ac1c000c,7a6672f8-74f5-11ed-b2bf-0242ac1c000c,7a7e2e48-74f5-11ed-b2bf-0242ac1c000c
