,Id_Par,Nombre_Par,Estado_Par,Id_Pro,Id_Can
387,359f0160-74f7-11ed-a487-0242ac1c000c,Parroquia Alicante,Inactivo,35b13af6-74f7-11ed-a487-0242ac1c000c,35a8f6ca-74f7-11ed-a487-0242ac1c000c
388,359f020a-74f7-11ed-a487-0242ac1c000c,Parroquia León,Activo,35b13b82-74f7-11ed-a487-0242ac1c000c,35a8f760-74f7-11ed-a487-0242ac1c000c
389,359f02b4-74f7-11ed-a487-0242ac1c000c,Parroquia Zaragoza,Inactivo,35b13c0e-74f7-11ed-a487-0242ac1c000c,35a8f7ec-74f7-11ed-a487-0242ac1c000c
390,359f0354-74f7-11ed-a487-0242ac1c000c,Parroquia Sevilla,Activo,35b13c9a-74f7-11ed-a487-0242ac1c000c,35a8f878-74f7-11ed-a487-0242ac1c000c
391,359f03fe-74f7-11ed-a487-0242ac1c000c,Parroquia Jaén,Activo,35b13d30-74f7-11ed-a487-0242ac1c000c,35a8f90e-74f7-11ed-a487-0242ac1c000c
392,359f04a8-74f7-11ed-a487-0242ac1c000c,Parroquia Lleida,Activo,35b13dbc-74f7-11ed-a487-0242ac1c000c,35a8f9a4-74f7-11ed-a487-0242ac1c000c
393,359f0548-74f7-11ed-a487-0242ac1c000c,Parroquia Tarragona,Inactivo,35b13e48-74f7-11ed-a487-0242ac1c000c,35a8fa3a-74f7-11ed-a487-0242ac1c000c
394,359f05e8-74f7-11ed-a487-0242ac1c000c,Parroquia Guadalajara,Inactivo,35b13ed4-74f7-11ed-a487-0242ac1c000c,35a8fac6-74f7-11ed-a487-0242ac1c000c
395,359f0692-74f7-11ed-a487-0242ac1c000c,Parroquia Alicante,Inactivo,35b13f60-74f7-11ed-a487-0242ac1c000c,35a8fb52-74f7-11ed-a487-0242ac1c000c
396,359f07c8-74f7-11ed-a487-0242ac1c000c,Parroquia Murcia,Inactivo,35b13fec-74f7-11ed-a487-0242ac1c000c,35a8fbd4-74f7-11ed-a487-0242ac1c000c
397,359f089a-74f7-11ed-a487-0242ac1c000c,Parroquia Ávila,Inactivo,35b140aa-74f7-11ed-a487-0242ac1c000c,35a8fc60-74f7-11ed-a487-0242ac1c000c
398,359f093a-74f7-11ed-a487-0242ac1c000c,Parroquia Madrid,Inactivo,35b14136-74f7-11ed-a487-0242ac1c000c,35a8fcec-74f7-11ed-a487-0242ac1c000c
399,359f09da-74f7-11ed-a487-0242ac1c000c,Parroquia La Coruña,Activo,35b141cc-74f7-11ed-a487-0242ac1c000c,35a8fd78-74f7-11ed-a487-0242ac1c000c
400,359f0a7a-74f7-11ed-a487-0242ac1c000c,Parroquia La Rioja,Inactivo,35b14258-74f7-11ed-a487-0242ac1c000c,35a8fe04-74f7-11ed-a487-0242ac1c000c
401,359f0b10-74f7-11ed-a487-0242ac1c000c,Parroquia Lleida,Inactivo,35b142ee-74f7-11ed-a487-0242ac1c000c,35a8fecc-74f7-11ed-a487-0242ac1c000c
402,359f0bb0-74f7-11ed-a487-0242ac1c000c,Parroquia Badajoz,Activo,35b1437a-74f7-11ed-a487-0242ac1c000c,35a8ff62-74f7-11ed-a487-0242ac1c000c
403,359f0c46-74f7-11ed-a487-0242ac1c000c,Parroquia Lugo,Inactivo,35b14410-74f7-11ed-a487-0242ac1c000c,35a8fff8-74f7-11ed-a487-0242ac1c000c
404,359f0cdc-74f7-11ed-a487-0242ac1c000c,Parroquia Teruel,Inactivo,35b1449c-74f7-11ed-a487-0242ac1c000c,35a90084-74f7-11ed-a487-0242ac1c000c
405,359f0d72-74f7-11ed-a487-0242ac1c000c,Parroquia Cáceres,Inactivo,35b14532-74f7-11ed-a487-0242ac1c000c,35a90124-74f7-11ed-a487-0242ac1c000c
406,359f0e1c-74f7-11ed-a487-0242ac1c000c,Parroquia Álava,Activo,35b145c8-74f7-11ed-a487-0242ac1c000c,35a901ba-74f7-11ed-a487-0242ac1c000c
407,359f0ebc-74f7-11ed-a487-0242ac1c000c,Parroquia Albacete,Inactivo,35b1465e-74f7-11ed-a487-0242ac1c000c,35a90250-74f7-11ed-a487-0242ac1c000c
408,359f0fb6-74f7-11ed-a487-0242ac1c000c,Parroquia Huelva,Activo,35b146ea-74f7-11ed-a487-0242ac1c000c,35a902e6-74f7-11ed-a487-0242ac1c000c
409,359f1074-74f7-11ed-a487-0242ac1c000c,Parroquia Ourense,Inactivo,35b14780-74f7-11ed-a487-0242ac1c000c,35a9037c-74f7-11ed-a487-0242ac1c000c
410,359f1114-74f7-11ed-a487-0242ac1c000c,Parroquia Teruel,Inactivo,35b1480c-74f7-11ed-a487-0242ac1c000c,35a90412-74f7-11ed-a487-0242ac1c000c
411,359f11b4-74f7-11ed-a487-0242ac1c000c,Parroquia Santa Cruz de Tenerife,Activo,35b148a2-74f7-11ed-a487-0242ac1c000c,35a90494-74f7-11ed-a487-0242ac1c000c
412,359f125e-74f7-11ed-a487-0242ac1c000c,Parroquia Ourense,Inactivo,35b14938-74f7-11ed-a487-0242ac1c000c,35a9052a-74f7-11ed-a487-0242ac1c000c
413,359f12fe-74f7-11ed-a487-0242ac1c000c,Parroquia Cáceres,Inactivo,35b149ce-74f7-11ed-a487-0242ac1c000c,35a905b6-74f7-11ed-a487-0242ac1c000c
414,359f13a8-74f7-11ed-a487-0242ac1c000c,Parroquia León,Inactivo,35b14b36-74f7-11ed-a487-0242ac1c000c,35a90642-74f7-11ed-a487-0242ac1c000c
415,359f1448-74f7-11ed-a487-0242ac1c000c,Parroquia Almería,Inactivo,35b14c1c-74f7-11ed-a487-0242ac1c000c,35a906c4-74f7-11ed-a487-0242ac1c000c
416,359f14f2-74f7-11ed-a487-0242ac1c000c,Parroquia Córdoba,Inactivo,35b14cb2-74f7-11ed-a487-0242ac1c000c,35a90750-74f7-11ed-a487-0242ac1c000c
417,359f159c-74f7-11ed-a487-0242ac1c000c,Parroquia Navarra,Activo,35b14d52-74f7-11ed-a487-0242ac1c000c,35a907fa-74f7-11ed-a487-0242ac1c000c
418,359f1650-74f7-11ed-a487-0242ac1c000c,Parroquia Badajoz,Inactivo,35b14df2-74f7-11ed-a487-0242ac1c000c,35a908c2-74f7-11ed-a487-0242ac1c000c
419,359f16f0-74f7-11ed-a487-0242ac1c000c,Parroquia Burgos,Inactivo,35b14e88-74f7-11ed-a487-0242ac1c000c,35a90958-74f7-11ed-a487-0242ac1c000c
420,359f1790-74f7-11ed-a487-0242ac1c000c,Parroquia Ciudad,Inactivo,35b14f1e-74f7-11ed-a487-0242ac1c000c,35a909e4-74f7-11ed-a487-0242ac1c000c
421,359f1830-74f7-11ed-a487-0242ac1c000c,Parroquia Málaga,Activo,35b14fb4-74f7-11ed-a487-0242ac1c000c,35a90a7a-74f7-11ed-a487-0242ac1c000c
422,359f18da-74f7-11ed-a487-0242ac1c000c,Parroquia Ciudad,Activo,35b150ae-74f7-11ed-a487-0242ac1c000c,35a90b06-74f7-11ed-a487-0242ac1c000c
423,359f197a-74f7-11ed-a487-0242ac1c000c,Parroquia Ciudad,Activo,35b15162-74f7-11ed-a487-0242ac1c000c,35a90b92-74f7-11ed-a487-0242ac1c000c
424,359f1a1a-74f7-11ed-a487-0242ac1c000c,Parroquia Navarra,Inactivo,35b151f8-74f7-11ed-a487-0242ac1c000c,35a90c1e-74f7-11ed-a487-0242ac1c000c
425,359f1aec-74f7-11ed-a487-0242ac1c000c,Parroquia Santa Cruz de Tenerife,Activo,35b1528e-74f7-11ed-a487-0242ac1c000c,35a90caa-74f7-11ed-a487-0242ac1c000c
426,359f1b96-74f7-11ed-a487-0242ac1c000c,Parroquia Alicante,Activo,35b15324-74f7-11ed-a487-0242ac1c000c,35a90d86-74f7-11ed-a487-0242ac1c000c
427,359f1c36-74f7-11ed-a487-0242ac1c000c,Parroquia Murcia,Inactivo,35b153ba-74f7-11ed-a487-0242ac1c000c,35a90e26-74f7-11ed-a487-0242ac1c000c
428,359f1ce0-74f7-11ed-a487-0242ac1c000c,Parroquia León,Activo,35b15450-74f7-11ed-a487-0242ac1c000c,35a90ebc-74f7-11ed-a487-0242ac1c000c
429,359f1d80-74f7-11ed-a487-0242ac1c000c,Parroquia Huesca,Activo,35b154f0-74f7-11ed-a487-0242ac1c000c,35a90f48-74f7-11ed-a487-0242ac1c000c
430,359f1e20-74f7-11ed-a487-0242ac1c000c,Parroquia Ciudad,Activo,35b15590-74f7-11ed-a487-0242ac1c000c,35a90fca-74f7-11ed-a487-0242ac1c000c
431,359f1ec0-74f7-11ed-a487-0242ac1c000c,Parroquia Valladolid,Activo,35b15680-74f7-11ed-a487-0242ac1c000c,35a91060-74f7-11ed-a487-0242ac1c000c
432,359f1fce-74f7-11ed-a487-0242ac1c000c,Parroquia Baleares,Inactivo,35b15720-74f7-11ed-a487-0242ac1c000c,35a910ec-74f7-11ed-a487-0242ac1c000c
433,359f2078-74f7-11ed-a487-0242ac1c000c,Parroquia Segovia,Inactivo,35b157c0-74f7-11ed-a487-0242ac1c000c,35a91178-74f7-11ed-a487-0242ac1c000c
434,359f2118-74f7-11ed-a487-0242ac1c000c,Parroquia Álava,Activo,35b15856-74f7-11ed-a487-0242ac1c000c,35a9120e-74f7-11ed-a487-0242ac1c000c
435,359f21c2-74f7-11ed-a487-0242ac1c000c,Parroquia Alicante,Activo,35b158ec-74f7-11ed-a487-0242ac1c000c,35a913c6-74f7-11ed-a487-0242ac1c000c
436,359f2262-74f7-11ed-a487-0242ac1c000c,Parroquia Vizcaya,Activo,35b15982-74f7-11ed-a487-0242ac1c000c,35a91470-74f7-11ed-a487-0242ac1c000c
437,359f2302-74f7-11ed-a487-0242ac1c000c,Parroquia Barcelona,Activo,35b15a22-74f7-11ed-a487-0242ac1c000c,35a914fc-74f7-11ed-a487-0242ac1c000c
438,359f23ac-74f7-11ed-a487-0242ac1c000c,Parroquia León,Activo,35b15ab8-74f7-11ed-a487-0242ac1c000c,35a91588-74f7-11ed-a487-0242ac1c000c
439,359f2442-74f7-11ed-a487-0242ac1c000c,Parroquia Valencia,Inactivo,35b15b44-74f7-11ed-a487-0242ac1c000c,35a91614-74f7-11ed-a487-0242ac1c000c
440,359f24e2-74f7-11ed-a487-0242ac1c000c,Parroquia Tarragona,Activo,35b15be4-74f7-11ed-a487-0242ac1c000c,35a916aa-74f7-11ed-a487-0242ac1c000c
441,359f2582-74f7-11ed-a487-0242ac1c000c,Parroquia La Rioja,Inactivo,35b15c7a-74f7-11ed-a487-0242ac1c000c,35a91736-74f7-11ed-a487-0242ac1c000c
442,359f2622-74f7-11ed-a487-0242ac1c000c,Parroquia Ceuta,Inactivo,35b15d1a-74f7-11ed-a487-0242ac1c000c,35a917c2-74f7-11ed-a487-0242ac1c000c
443,359f26c2-74f7-11ed-a487-0242ac1c000c,Parroquia Baleares,Activo,35b15dba-74f7-11ed-a487-0242ac1c000c,35a91858-74f7-11ed-a487-0242ac1c000c
444,359f799c-74f7-11ed-a487-0242ac1c000c,Parroquia Teruel,Activo,35b15eb4-74f7-11ed-a487-0242ac1c000c,35a918e4-74f7-11ed-a487-0242ac1c000c
445,359f7bc2-74f7-11ed-a487-0242ac1c000c,Parroquia Baleares,Inactivo,35b15f5e-74f7-11ed-a487-0242ac1c000c,35a9197a-74f7-11ed-a487-0242ac1c000c
446,359f7ca8-74f7-11ed-a487-0242ac1c000c,Parroquia Córdoba,Activo,35b16008-74f7-11ed-a487-0242ac1c000c,35a91a06-74f7-11ed-a487-0242ac1c000c
447,359f7d5c-74f7-11ed-a487-0242ac1c000c,Parroquia Guipúzcoa,Inactivo,35b1610c-74f7-11ed-a487-0242ac1c000c,35a91a9c-74f7-11ed-a487-0242ac1c000c
448,359f7e06-74f7-11ed-a487-0242ac1c000c,Parroquia Baleares,Inactivo,35b161d4-74f7-11ed-a487-0242ac1c000c,35a91b32-74f7-11ed-a487-0242ac1c000c
449,359f7eb0-74f7-11ed-a487-0242ac1c000c,Parroquia Ourense,Inactivo,35b1626a-74f7-11ed-a487-0242ac1c000c,35a91bbe-74f7-11ed-a487-0242ac1c000c
450,359f7f5a-74f7-11ed-a487-0242ac1c000c,Parroquia Zaragoza,Activo,35b162f6-74f7-11ed-a487-0242ac1c000c,35a91c4a-74f7-11ed-a487-0242ac1c000c
451,359f7ffa-74f7-11ed-a487-0242ac1c000c,Parroquia Zamora,Activo,35b16382-74f7-11ed-a487-0242ac1c000c,35a91cd6-74f7-11ed-a487-0242ac1c000c
452,359f809a-74f7-11ed-a487-0242ac1c000c,Parroquia Málaga,Inactivo,35b16418-74f7-11ed-a487-0242ac1c000c,35a91db2-74f7-11ed-a487-0242ac1c000c
453,359f8144-74f7-11ed-a487-0242ac1c000c,Parroquia Álava,Activo,35b164ae-74f7-11ed-a487-0242ac1c000c,35a91e48-74f7-11ed-a487-0242ac1c000c
454,359f81ee-74f7-11ed-a487-0242ac1c000c,Parroquia Albacete,Inactivo,35b1653a-74f7-11ed-a487-0242ac1c000c,35a91ed4-74f7-11ed-a487-0242ac1c000c
455,359f8298-74f7-11ed-a487-0242ac1c000c,Parroquia Ourense,Activo,35b165d0-74f7-11ed-a487-0242ac1c000c,35a91f60-74f7-11ed-a487-0242ac1c000c
456,359f832e-74f7-11ed-a487-0242ac1c000c,Parroquia Ceuta,Activo,35b16666-74f7-11ed-a487-0242ac1c000c,35a91ff6-74f7-11ed-a487-0242ac1c000c
457,359f83c4-74f7-11ed-a487-0242ac1c000c,Parroquia Cuenca,Activo,35b166fc-74f7-11ed-a487-0242ac1c000c,35a92082-74f7-11ed-a487-0242ac1c000c
458,359f845a-74f7-11ed-a487-0242ac1c000c,Parroquia Madrid,Activo,35b16788-74f7-11ed-a487-0242ac1c000c,35a9210e-74f7-11ed-a487-0242ac1c000c
459,359f855e-74f7-11ed-a487-0242ac1c000c,Parroquia Valladolid,Activo,35b1681e-74f7-11ed-a487-0242ac1c000c,35a9219a-74f7-11ed-a487-0242ac1c000c
460,359f85ea-74f7-11ed-a487-0242ac1c000c,Parroquia Huelva,Activo,35b168aa-74f7-11ed-a487-0242ac1c000c,35a9221c-74f7-11ed-a487-0242ac1c000c
461,359f8680-74f7-11ed-a487-0242ac1c000c,Parroquia Valencia,Inactivo,35b16936-74f7-11ed-a487-0242ac1c000c,35a922b2-74f7-11ed-a487-0242ac1c000c
462,359f872a-74f7-11ed-a487-0242ac1c000c,Parroquia Madrid,Inactivo,35b169c2-74f7-11ed-a487-0242ac1c000c,35a9233e-74f7-11ed-a487-0242ac1c000c
463,359f87f2-74f7-11ed-a487-0242ac1c000c,Parroquia Valladolid,Activo,35b16a62-74f7-11ed-a487-0242ac1c000c,35a923de-74f7-11ed-a487-0242ac1c000c
464,359f8888-74f7-11ed-a487-0242ac1c000c,Parroquia Cádiz,Activo,35b16b2a-74f7-11ed-a487-0242ac1c000c,35a9246a-74f7-11ed-a487-0242ac1c000c
465,359f891e-74f7-11ed-a487-0242ac1c000c,Parroquia Cuenca,Activo,35b16bd4-74f7-11ed-a487-0242ac1c000c,35a924f6-74f7-11ed-a487-0242ac1c000c
466,359f89be-74f7-11ed-a487-0242ac1c000c,Parroquia Soria,Activo,35b16c6a-74f7-11ed-a487-0242ac1c000c,35a92582-74f7-11ed-a487-0242ac1c000c
467,359f8a4a-74f7-11ed-a487-0242ac1c000c,Parroquia Cuenca,Activo,35b16cf6-74f7-11ed-a487-0242ac1c000c,35a9260e-74f7-11ed-a487-0242ac1c000c
468,359f9724-74f7-11ed-a487-0242ac1c000c,Parroquia Valencia,Activo,35b16d78-74f7-11ed-a487-0242ac1c000c,35a92690-74f7-11ed-a487-0242ac1c000c
469,359f983c-74f7-11ed-a487-0242ac1c000c,Parroquia Albacete,Inactivo,35b16e04-74f7-11ed-a487-0242ac1c000c,35a92776-74f7-11ed-a487-0242ac1c000c
470,359f992c-74f7-11ed-a487-0242ac1c000c,Parroquia Teruel,Inactivo,35b16e86-74f7-11ed-a487-0242ac1c000c,35a9282a-74f7-11ed-a487-0242ac1c000c
471,359f99d6-74f7-11ed-a487-0242ac1c000c,Parroquia Salamanca,Activo,35b16f08-74f7-11ed-a487-0242ac1c000c,35a928b6-74f7-11ed-a487-0242ac1c000c
472,359f9a76-74f7-11ed-a487-0242ac1c000c,Parroquia Teruel,Activo,35b16f8a-74f7-11ed-a487-0242ac1c000c,35a9294c-74f7-11ed-a487-0242ac1c000c
473,359f9b16-74f7-11ed-a487-0242ac1c000c,Parroquia Albacete,Inactivo,35b17016-74f7-11ed-a487-0242ac1c000c,35a929e2-74f7-11ed-a487-0242ac1c000c
474,359f9bc0-74f7-11ed-a487-0242ac1c000c,Parroquia Cádiz,Inactivo,35b170a2-74f7-11ed-a487-0242ac1c000c,35a92a78-74f7-11ed-a487-0242ac1c000c
475,359f9cc4-74f7-11ed-a487-0242ac1c000c,Parroquia Sevilla,Inactivo,35b1712e-74f7-11ed-a487-0242ac1c000c,35a92b04-74f7-11ed-a487-0242ac1c000c
476,359f9d82-74f7-11ed-a487-0242ac1c000c,Parroquia Lugo,Inactivo,35b171a6-74f7-11ed-a487-0242ac1c000c,35a92b90-74f7-11ed-a487-0242ac1c000c
477,359f9e22-74f7-11ed-a487-0242ac1c000c,Parroquia Valladolid,Activo,35b17232-74f7-11ed-a487-0242ac1c000c,35a92c1c-74f7-11ed-a487-0242ac1c000c
478,359f9ec2-74f7-11ed-a487-0242ac1c000c,Parroquia La Rioja,Activo,35b172dc-74f7-11ed-a487-0242ac1c000c,35a92c9e-74f7-11ed-a487-0242ac1c000c
479,359f9f62-74f7-11ed-a487-0242ac1c000c,Parroquia Ávila,Activo,35b17368-74f7-11ed-a487-0242ac1c000c,35a92d2a-74f7-11ed-a487-0242ac1c000c
480,359f9ff8-74f7-11ed-a487-0242ac1c000c,Parroquia Las Palmas,Activo,35b173fe-74f7-11ed-a487-0242ac1c000c,35a92dd4-74f7-11ed-a487-0242ac1c000c
481,359fa0c0-74f7-11ed-a487-0242ac1c000c,Parroquia Jaén,Activo,35b17476-74f7-11ed-a487-0242ac1c000c,35a92e60-74f7-11ed-a487-0242ac1c000c
482,359fa160-74f7-11ed-a487-0242ac1c000c,Parroquia Ourense,Activo,35b17520-74f7-11ed-a487-0242ac1c000c,35a92ef6-74f7-11ed-a487-0242ac1c000c
483,359fa20a-74f7-11ed-a487-0242ac1c000c,Parroquia Santa Cruz de Tenerife,Inactivo,35b175a2-74f7-11ed-a487-0242ac1c000c,35a92f82-74f7-11ed-a487-0242ac1c000c
484,359fa2aa-74f7-11ed-a487-0242ac1c000c,Parroquia Ciudad,Activo,35b17624-74f7-11ed-a487-0242ac1c000c,35a9300e-74f7-11ed-a487-0242ac1c000c
485,359fa340-74f7-11ed-a487-0242ac1c000c,Parroquia Álava,Activo,35b176b0-74f7-11ed-a487-0242ac1c000c,35a930a4-74f7-11ed-a487-0242ac1c000c
486,359fa3e0-74f7-11ed-a487-0242ac1c000c,Parroquia Lleida,Inactivo,35b17796-74f7-11ed-a487-0242ac1c000c,35a93162-74f7-11ed-a487-0242ac1c000c
487,359fa480-74f7-11ed-a487-0242ac1c000c,Parroquia Palencia,Activo,35b17822-74f7-11ed-a487-0242ac1c000c,35a931ee-74f7-11ed-a487-0242ac1c000c
488,359fa534-74f7-11ed-a487-0242ac1c000c,Parroquia Huelva,Activo,35b178a4-74f7-11ed-a487-0242ac1c000c,35a9327a-74f7-11ed-a487-0242ac1c000c
489,359fa5ca-74f7-11ed-a487-0242ac1c000c,Parroquia Toledo,Inactivo,35b17930-74f7-11ed-a487-0242ac1c000c,35a93306-74f7-11ed-a487-0242ac1c000c
490,359fa66a-74f7-11ed-a487-0242ac1c000c,Parroquia Cáceres,Activo,35b179b2-74f7-11ed-a487-0242ac1c000c,35a9339c-74f7-11ed-a487-0242ac1c000c
491,359fa700-74f7-11ed-a487-0242ac1c000c,Parroquia Guadalajara,Inactivo,35b17a3e-74f7-11ed-a487-0242ac1c000c,35a93428-74f7-11ed-a487-0242ac1c000c
492,359fa796-74f7-11ed-a487-0242ac1c000c,Parroquia Salamanca,Inactivo,35b17ac0-74f7-11ed-a487-0242ac1c000c,35a93518-74f7-11ed-a487-0242ac1c000c
493,359fa836-74f7-11ed-a487-0242ac1c000c,Parroquia Granada,Activo,35b17b42-74f7-11ed-a487-0242ac1c000c,35a935ae-74f7-11ed-a487-0242ac1c000c
494,359fa98a-74f7-11ed-a487-0242ac1c000c,Parroquia Santa Cruz de Tenerife,Inactivo,35b17bc4-74f7-11ed-a487-0242ac1c000c,35a9363a-74f7-11ed-a487-0242ac1c000c
495,359faa34-74f7-11ed-a487-0242ac1c000c,Parroquia Pontevedra,Inactivo,35b17c46-74f7-11ed-a487-0242ac1c000c,35a936c6-74f7-11ed-a487-0242ac1c000c
496,359faaca-74f7-11ed-a487-0242ac1c000c,Parroquia Granada,Inactivo,35b17cc8-74f7-11ed-a487-0242ac1c000c,35a9375c-74f7-11ed-a487-0242ac1c000c
497,359fab6a-74f7-11ed-a487-0242ac1c000c,Parroquia Murcia,Inactivo,35b17d54-74f7-11ed-a487-0242ac1c000c,35a937e8-74f7-11ed-a487-0242ac1c000c
498,359fac64-74f7-11ed-a487-0242ac1c000c,Parroquia Toledo,Inactivo,35b17dcc-74f7-11ed-a487-0242ac1c000c,35a9387e-74f7-11ed-a487-0242ac1c000c
499,359fad04-74f7-11ed-a487-0242ac1c000c,Parroquia Madrid,Activo,35b17e6c-74f7-11ed-a487-0242ac1c000c,35a93914-74f7-11ed-a487-0242ac1c000c
500,359fada4-74f7-11ed-a487-0242ac1c000c,Parroquia Alicante,Inactivo,35b17eee-74f7-11ed-a487-0242ac1c000c,35a980a4-74f7-11ed-a487-0242ac1c000c
501,359fae44-74f7-11ed-a487-0242ac1c000c,Parroquia Cuenca,Inactivo,35b17f7a-74f7-11ed-a487-0242ac1c000c,35a982c0-74f7-11ed-a487-0242ac1c000c
502,359faee4-74f7-11ed-a487-0242ac1c000c,Parroquia La Rioja,Activo,35b18006-74f7-11ed-a487-0242ac1c000c,35a9837e-74f7-11ed-a487-0242ac1c000c
503,359faf7a-74f7-11ed-a487-0242ac1c000c,Parroquia Madrid,Activo,35b18092-74f7-11ed-a487-0242ac1c000c,35a98414-74f7-11ed-a487-0242ac1c000c
504,359fb01a-74f7-11ed-a487-0242ac1c000c,Parroquia Jaén,Activo,35b18114-74f7-11ed-a487-0242ac1c000c,35a984a0-74f7-11ed-a487-0242ac1c000c
505,359fb0ba-74f7-11ed-a487-0242ac1c000c,Parroquia Cantabria,Inactivo,35b18196-74f7-11ed-a487-0242ac1c000c,35a98522-74f7-11ed-a487-0242ac1c000c
506,359fb150-74f7-11ed-a487-0242ac1c000c,Parroquia Huelva,Activo,35b18218-74f7-11ed-a487-0242ac1c000c,35a985ae-74f7-11ed-a487-0242ac1c000c
507,359fb1f0-74f7-11ed-a487-0242ac1c000c,Parroquia Lleida,Inactivo,35b1829a-74f7-11ed-a487-0242ac1c000c,35a9863a-74f7-11ed-a487-0242ac1c000c
508,359fb290-74f7-11ed-a487-0242ac1c000c,Parroquia Badajoz,Activo,35b18326-74f7-11ed-a487-0242ac1c000c,35a986c6-74f7-11ed-a487-0242ac1c000c
509,359fb330-74f7-11ed-a487-0242ac1c000c,Parroquia Segovia,Inactivo,35b183a8-74f7-11ed-a487-0242ac1c000c,35a98752-74f7-11ed-a487-0242ac1c000c
510,359fb3d0-74f7-11ed-a487-0242ac1c000c,Parroquia Granada,Inactivo,35b1842a-74f7-11ed-a487-0242ac1c000c,35a98dce-74f7-11ed-a487-0242ac1c000c
511,359fb466-74f7-11ed-a487-0242ac1c000c,Parroquia Santa Cruz de Tenerife,Inactivo,35b184ac-74f7-11ed-a487-0242ac1c000c,35a98e6e-74f7-11ed-a487-0242ac1c000c
512,359fb506-74f7-11ed-a487-0242ac1c000c,Parroquia Guadalajara,Inactivo,35b1856a-74f7-11ed-a487-0242ac1c000c,35a98efa-74f7-11ed-a487-0242ac1c000c
513,359fb5ba-74f7-11ed-a487-0242ac1c000c,Parroquia Lugo,Inactivo,35b18600-74f7-11ed-a487-0242ac1c000c,35a98f86-74f7-11ed-a487-0242ac1c000c
514,359fb65a-74f7-11ed-a487-0242ac1c000c,Parroquia Zaragoza,Inactivo,35b1868c-74f7-11ed-a487-0242ac1c000c,35a99012-74f7-11ed-a487-0242ac1c000c
515,359fb6f0-74f7-11ed-a487-0242ac1c000c,Parroquia Santa Cruz de Tenerife,Activo,35b1870e-74f7-11ed-a487-0242ac1c000c,35a9909e-74f7-11ed-a487-0242ac1c000c
516,359fb790-74f7-11ed-a487-0242ac1c000c,Parroquia Sevilla,Inactivo,35b187d6-74f7-11ed-a487-0242ac1c000c,35a9912a-74f7-11ed-a487-0242ac1c000c
517,359fb830-74f7-11ed-a487-0242ac1c000c,Parroquia León,Inactivo,35b18858-74f7-11ed-a487-0242ac1c000c,35a991ac-74f7-11ed-a487-0242ac1c000c
518,359fb8d0-74f7-11ed-a487-0242ac1c000c,Parroquia Palencia,Activo,35b188da-74f7-11ed-a487-0242ac1c000c,35a99242-74f7-11ed-a487-0242ac1c000c
519,359fb966-74f7-11ed-a487-0242ac1c000c,Parroquia Huelva,Inactivo,35b18966-74f7-11ed-a487-0242ac1c000c,35a992ce-74f7-11ed-a487-0242ac1c000c
520,359fba06-74f7-11ed-a487-0242ac1c000c,Parroquia Sevilla,Activo,35b189e8-74f7-11ed-a487-0242ac1c000c,35a9935a-74f7-11ed-a487-0242ac1c000c
521,359fbaa6-74f7-11ed-a487-0242ac1c000c,Parroquia Granada,Activo,35b18a6a-74f7-11ed-a487-0242ac1c000c,35a993dc-74f7-11ed-a487-0242ac1c000c
522,359fbb50-74f7-11ed-a487-0242ac1c000c,Parroquia Barcelona,Activo,35b18af6-74f7-11ed-a487-0242ac1c000c,35a99472-74f7-11ed-a487-0242ac1c000c
523,359fbbf0-74f7-11ed-a487-0242ac1c000c,Parroquia Salamanca,Inactivo,35b18b6e-74f7-11ed-a487-0242ac1c000c,35a994f4-74f7-11ed-a487-0242ac1c000c
524,359fbc86-74f7-11ed-a487-0242ac1c000c,Parroquia Baleares,Activo,35b18bfa-74f7-11ed-a487-0242ac1c000c,35a99580-74f7-11ed-a487-0242ac1c000c
525,359fbd26-74f7-11ed-a487-0242ac1c000c,Parroquia Cádiz,Activo,35b18c90-74f7-11ed-a487-0242ac1c000c,35a9960c-74f7-11ed-a487-0242ac1c000c
526,359fbdbc-74f7-11ed-a487-0242ac1c000c,Parroquia Pontevedra,Activo,35b18d12-74f7-11ed-a487-0242ac1c000c,35a99698-74f7-11ed-a487-0242ac1c000c
527,359fbe5c-74f7-11ed-a487-0242ac1c000c,Parroquia Girona,Inactivo,35b18d94-74f7-11ed-a487-0242ac1c000c,35a99724-74f7-11ed-a487-0242ac1c000c
528,359fbf06-74f7-11ed-a487-0242ac1c000c,Parroquia Albacete,Inactivo,35b18e20-74f7-11ed-a487-0242ac1c000c,35a997b0-74f7-11ed-a487-0242ac1c000c
529,359fbfa6-74f7-11ed-a487-0242ac1c000c,Parroquia Málaga,Inactivo,35b18ea2-74f7-11ed-a487-0242ac1c000c,35a9983c-74f7-11ed-a487-0242ac1c000c
530,359fc046-74f7-11ed-a487-0242ac1c000c,Parroquia Navarra,Inactivo,35b18f2e-74f7-11ed-a487-0242ac1c000c,35a998be-74f7-11ed-a487-0242ac1c000c
531,359fc0e6-74f7-11ed-a487-0242ac1c000c,Parroquia Pontevedra,Activo,35b18fba-74f7-11ed-a487-0242ac1c000c,35a99954-74f7-11ed-a487-0242ac1c000c
532,359fc186-74f7-11ed-a487-0242ac1c000c,Parroquia Barcelona,Activo,35b1903c-74f7-11ed-a487-0242ac1c000c,35a999d6-74f7-11ed-a487-0242ac1c000c
